ACARAId,SchoolName,SchoolType,SchoolURL,States ,Email,Numbers,SchoolGeographicLocation,IndependentSchool,SchoolSector
46895,Atherton State School,Prim,https://athertonss.eq.edu.au,QLD,Principal@athertonss.eq.edu.au,"(07) 4091 3419, (07) 4095 7333",32,N,Gov
41356,Auburn West Public School,Prim,https://auburnwest-p.schools.nsw.gov.au,NSW,auburnwest-p.school@det.nsw.edu.au,"131 450, 9649 6774",10,N,Gov
46655,Augathella State School,Prim,https://augathellass.eq.edu.au,QLD,principal@augathellass.eq.edu.au,"(07) 4654 5120, (07) 4654 5266",34,N,Gov
49555,Augusta Park Primary School,Prim,http://www.apps.sa.edu.au,SA,dl.0990.info@schools.sa.edu.au,"(08) 8642 3599, (08) 8642 3934",42,N,Gov
50254,Augusta State School,Prim,https://augustass.eq.edu.au,QLD,admin@augustass.eq.edu.au,"(07) 3814 9666, 2024-2027",30,N,Gov
46598,Aurukun State School,Pri/Sec,https://aurukunss.eq.edu.au,QLD,principal@aurukunss.eq.edu.au,(07) 4083 4333,34,N,Gov
41357,Austral Public School,Prim,https://austral-p.schools.nsw.gov.au,NSW,austral-p.school@det.nsw.edu.au,"131 450, 6111150577001, 6369829087112, 9606 0312, 9606 0312 219",10,N,Gov
40492,Australia Street Infants School,Prim,https://australist-p.schools.nsw.gov.au,NSW,australist-p.school@det.nsw.edu.au,"131 450, 9557 5377",10,N,Gov
46297,Australian International Academy of Education,Pri/Sec,http://www.aia.vic.edu.au/,VIC,msc@aia.vic.edu.au,#ERROR!,20,Y,NG
46298,Australian International Academy of Education - Senior Campus,Pri/Sec,http://www.aia.vic.edu.au,VIC,msc@aia.vic.edu.au,#ERROR!,20,Y,NG
43937,Australian Islamic College of Sydney,Pri/Sec,http://www.aics.nsw.edu.au/,NSW,attendance@aics.nsw.edu.au,"0419 727 814, 2010-2025, 9677 2648, 9933 6900",10,Y,NG
45958,Ave Maria College,Sec,http://www.avemaria.vic.edu.au,VIC,avemaria@avemaria.vic.edu.au,"(03) 9331 9359, (03) 9331-9300",20,N,NG
52266,Aveley Secondary College,Sec,https://www.aveleysc.wa.edu.au/,WA,Aveley.SC.MiddleSchool@education.wa.edu.au,"(08) 6296 1000, (08) 6296 1017, (08) 6296 1021, (08) 6296 1047, 1300 136 102, 6296 1000",50,N,Gov
47466,Aviation High,Sec,https://aviationhigh.eq.edu.au,QLD,admin@aviationhigh.eq.edu.au,"(07) 3637 0111, 2023-2030",30,N,Gov
47316,Avoca State School,Prim,https://avocass.eq.edu.au,QLD,admin@avocass.eq.edu.au,"(07) 4150 0400, (07) 4150 0444, (07) 4150 0460",31,N,Gov
43845,Avondale School,Pri/Sec,https://www.avondaleschool.nsw.edu.au/,NSW,admin@avondaleschool.nsw.edu.au,"02 4977 0200, 02 4977 0280, 02 4977 2651",10,Y,NG
46788,Avondale State School,Prim,https://avondaless.eq.edu.au,QLD,admin@avondaless.eq.edu.au,(07) 4156 1202,31,N,Gov
47413,Ayr State High School,Sec,https://ayrshs.eq.edu.au,QLD,admin@ayrshs.eq.edu.au,"(07) 4790 4333, (07) 4790 4353, 0400 845 755",32,N,Gov
46709,Ayr State School,Prim,https://ayrss.eq.edu.au,QLD,principal@ayrss.eq.edu.au,"(07) 4790 3300, (07) 4790 3333",32,N,Gov
46314,Bacchus Marsh Grammar - Maddingley Campus,Pri/Sec,http://www.bmg.vic.edu.au,VIC,school@bmg.vic.edu.au,"(03) 5366 4800, (03) 5366 4850, (03) 5366 4888, (03) 5366 4900, (03) 5366 4950, (03) 5366 4988, (03) 5366 4999, 1 103660, 173744, 220250340, 222222222222222, 336 03 5366 4900, 336 03 5366 4999, 340 03 5366 4800, 456789, 558887, 585630, 605701, 7-2975-404",20,Y,NG
46630,Back Plains State School,Prim,https://backplainsss.eq.edu.au,QLD,principal@backplainsss.eq.edu.au,(07) 4695 8571,31,N,Gov
46937,Bajool State School,Prim,https://bajoolss.eq.edu.au,QLD,principal@bajoolss.eq.edu.au,(07) 4934 6128,31,N,Gov
47228,Balaclava State School,Prim,https://balaclavass.eq.edu.au,QLD,ContactUs@balaclavass.eq.edu.au,"(07) 4033 5182, (07) 4054 5911, (07) 4081 5300, (07) 4081 5312, (07) 4081 5333",32,N,Gov
49454,Balaklava High School,Sec,http://www.balakhs.sa.edu.au,SA,dl.0769.info@schools.sa.edu.au,"08 8862 0600, 08 8862 0650",41,N,Gov
42868,Balarang Public School,Prim,https://balarang-p.schools.nsw.gov.au,NSW,balarang-p.school@det.nsw.edu.au,"131 450, 4256 1846, 6111165746001, 6362468496112",10,N,Gov
46397,Bald Hills State School,Prim,https://baldhillss.eq.edu.au,QLD,0004_admin@eq.edu.au,"(07) 3869 5555, 0423 677 767, 1300 555 727, 2023-2026, 2024-2027",30,N,Gov
48611,Baler Primary School,Prim,http://www.balerps.wa.edu.au,WA,baler.ps@education.wa.edu.au,"(08) 9172 8400, 066543, 10030777",53,N,Gov
41248,Balgowlah Heights Public School,Prim,https://balgowlaht-p.schools.nsw.gov.au,NSW,balgowlaht-p.school@det.nsw.edu.au,"131 450, 9948 2225",10,N,Gov
41269,Balgowlah North Public School,Prim,https://balgowlahn-p.schools.nsw.gov.au,NSW,balgowlahn-p.school@det.nsw.edu.au,"131 450, 9949 4499",10,N,Gov
42721,Balgownie Public School,Prim,https://balgownie-p.schools.nsw.gov.au,NSW,balgownie-p.school@det.nsw.edu.au,"131 450, 4284 4245",10,N,Gov
47044,Ballandean State School,Prim,https://ballandeanss.eq.edu.au,QLD,principal@ballandeanss.eq.edu.au,"(07) 4684 1254, 4684 1254",32,N,Gov
46146,Ballarat Clarendon College,Pri/Sec,http://www.clarendon.vic.edu.au,VIC,jsoffice@clarendon.vic.edu.au,3 5330 8200,21,Y,NG
42139,Ballina Public School,Prim,https://ballina-p.schools.nsw.gov.au,NSW,ballina-p.school@det.nsw.edu.au,"131 450, 6686 2205",11,N,Gov
47437,Balmoral State High School,Sec,https://balmoralshs.eq.edu.au,QLD,info@balmoralshs.eq.edu.au,"(07) 3823 8555, (07) 3823 8588, 0466 505 133, 2025-2027, 7 3823 8588",30,N,Gov
42535,Balranald Central School,Pri/Sec,https://balranald-c.schools.nsw.gov.au,NSW,balranald-c.school@det.nsw.edu.au,"03 5020 2222, 131 450",12,N,Gov
44181,Balwyn Primary School,Prim,http://www.balwynps.vic.edu.au/,VIC,balwyn.ps@education.vic.gov.au,"(03) 9836 7121, 1800 896 950, 1889 271, 2021 2025, 9836 7121",20,N,Gov
48633,Bambara Primary School,Prim,http://www.bambaraps.wa.edu.au,WA,bambara.ps@education.wa.edu.au,8 6206 2150,50,N,Gov
46761,Banana State School,Prim,https://bananass.eq.edu.au,QLD,admin@bananass.eq.edu.au,"(07) 4995 9300, (07) 4995 9333",32,N,Gov
42140,Bangalow Public School,Prim,https://bangalow-p.schools.nsw.gov.au,NSW,bangalow-p.school@det.nsw.edu.au,"131 450, 6111150588001, 6379907993112, 6687 1434",11,N,Gov
41110,Bangor Public School,Prim,https://bangor-p.schools.nsw.gov.au,NSW,bangor-p.school@det.nsw.edu.au,"02 9543 2244, 02 9543 2244 130, 131 450",10,N,Gov
47396,Banksia Beach State School,Prim,https://banksiabeachss.eq.edu.au,QLD,info@banksiabeachss.eq.edu.au,"(07) 3408 5333, (07) 3408 5366",31,N,Gov
40992,Banksmeadow Public School,Prim,https://banksmeado-p.schools.nsw.gov.au,NSW,banksmeado-p.school@det.nsw.edu.au,"131 450, 9316 9608",10,N,Gov
41552,Bankstown Public School,Prim,https://bankstown-p.schools.nsw.gov.au,NSW,bankstown-p.school@det.nsw.edu.au,"131 450, 9796 2120",10,N,Gov
40523,Bankstown South Infants School,Prim,https://bankstowsi-p.schools.nsw.gov.au,NSW,bankstowsi-p.school@det.nsw.edu.au,"131 450, 6111180948001, 6379000313112, 6379572487112, 9790 6176",10,N,Gov
44824,Banyule Primary School,Prim,http://www.banyuleps.vic.edu.au,VIC,banyule.ps@education.vic.gov.au,"(03) 9458 2481, (03) 9459 0732",20,N,Gov
47200,Baralaba State School,Pri/Sec,https://baralabass.eq.edu.au,QLD,admin@baralabass.eq.edu.au,"(07) 4998 2300, (07) 4998 2333",32,N,Gov
46770,Barcaldine Prep-12 State School,Pri/Sec,https://barcaldiness.eq.edu.au,QLD,info@barcaldiness.eq.edu.au,"(07) 4651 5300, (07) 4651 5333, 0477 371 830",34,N,Gov
47001,Bardon State School,Prim,https://bardonss.eq.edu.au,QLD,office@bardonss.eq.edu.au,"(07) 3511 4500, (07) 3511 4555, (07) 3511 4560, 2025-2028",30,N,Gov
46856,Bargara State School,Prim,https://bargarass.eq.edu.au,QLD,admin@bargarass.eq.edu.au,"(07) 4150 5333, (07) 4150 5366",31,N,Gov
42710,Barham High School,Sec,https://barham-h.schools.nsw.gov.au,NSW,barham-h.school@det.nsw.edu.au,"03 5453 2322, 131 450",12,N,Gov
52608,Baringa State Primary School,Prim,https://baringass.eq.edu.au,QLD,admin@baringass.eq.edu.au,"(07) 5390 2333, (07) 5390 2366",30,N,Gov
42142,Barkers Vale Public School,Prim,https://barkersval-p.schools.nsw.gov.au,NSW,barkersval-p.school@det.nsw.edu.au,"131 450, 6689 7202, 6689 7202 4501",11,N,Gov
46889,Barkly Highway State School,Prim,https://barklyhighwayss.eq.edu.au,QLD,admin@barklyhighwayss.eq.edu.au,(07) 4437 3633,33,N,Gov
42538,Barmedman Public School,Prim,https://barmedman-p.schools.nsw.gov.au,NSW,barmedman-p.school@det.nsw.edu.au,"131 450, 6976 2128",12,N,Gov
41777,Barnier Public School,Prim,https://barnier-p.schools.nsw.gov.au,NSW,barnier-p.school@det.nsw.edu.au,"131 450, 9837 1600, 9837 1600 120",10,N,Gov
41858,Barnsley Public School,Prim,https://barnsley-p.schools.nsw.gov.au,NSW,barnsley-p.school@det.nsw.edu.au,"131 450, 4953 2976",10,N,Gov
42539,Barooga Public School,Prim,https://barooga-p.schools.nsw.gov.au,NSW,barooga-p.school@det.nsw.edu.au,"03 5873 4242, 131 450",11,N,Gov
42415,Barraba Central School,Pri/Sec,https://barraba-c.schools.nsw.gov.au,NSW,barraba-c.school@det.nsw.edu.au,"131 450, 3827139, 6008284, 6782 1104, 6782 1266, 763616273419",12,N,Gov
40687,Barrett Adolescent Centre Special School,Special,https://barrettadolescentcentreschool.eq.edu.au,QLD,admin@barrettadolescentcentreschool.eq.edu.au,(07) 3373 3344,30,N,Gov
42143,Barrington Public School,Prim,https://barrington-p.schools.nsw.gov.au,NSW,barrington-p.school@det.nsw.edu.au,"131 450, 6558 4258",12,N,Gov
47244,Bartle Frere State School,Prim,https://bartlefreress.eq.edu.au,QLD,principal@bartlefreress.eq.edu.au,(07) 4067 6240,32,N,Gov
41362,Bass Hill Public School,Prim,https://basshill-p.schools.nsw.gov.au,NSW,basshill-p.school@det.nsw.edu.au,"131 450, 9644 3431, 9644 3431 611",10,N,Gov
42054,Bateau Bay Public School,Prim,https://bateaubay-p.schools.nsw.gov.au,NSW,bateaubay-p.school@det.nsw.edu.au,"131 450, 4332 8000",10,N,Gov
42722,Batemans Bay Public School,Prim,https://batemansba-p.schools.nsw.gov.au,NSW,batemansba-p.school@det.nsw.edu.au,"131 450, 4472 4059",11,N,Gov
41126,Bates Drive School,Special,https://batesdrive-s.schools.nsw.gov.au,NSW,batesdrive-s.school@det.nsw.edu.au,"131 450, 9521 6049",10,N,Gov
42943,Bathurst Public School,Prim,https://bathurst-p.schools.nsw.gov.au,NSW,bathurst-p.school@det.nsw.edu.au,"131 450, 6331 3923",11,N,Gov
42540,Batlow Technology School,Pri/Sec,https://batlow-c.schools.nsw.gov.au,NSW,batlow-c.school@det.nsw.edu.au,"131 450, 6949 1208",12,N,Gov
46674,Bauhinia State School,Prim,https://bauhiniass.eq.edu.au,QLD,principal@bauhiniass.eq.edu.au,"(07) 4996 4150, (07) 4996 4182",33,N,Gov
46969,Bauple State School,Prim,https://baupless.eq.edu.au,QLD,principal@baupless.eq.edu.au,(07) 4193 8222,31,N,Gov
47267,Bay View State School,Prim,https://bayviewss.eq.edu.au,QLD,admin@bayviewss.eq.edu.au,"2021-2024, 3206 5222, 3206 5266",30,N,Gov
47371,Beachmere State School,Prim,https://beachmeress.eq.edu.au,QLD,principal@beachmeress.eq.edu.au,"(07) 5433 9222, (07) 5433 9266",30,N,Gov
41268,Beacon Hill Public School,Prim,https://beaconhill-p.schools.nsw.gov.au,NSW,beaconhill-p.school@det.nsw.edu.au,"131 450, 9451 6328",10,N,Gov
46282,Beaconhills College,Pri/Sec,http://www.beaconhills.vic.edu.au/,VIC,enquiries@beaconhills.vic.edu.au,"03 9769 9093, 1300 002 225",20,Y,NG
47220,Beaconsfield State School,Prim,https://beaconsfieldss.eq.edu.au,QLD,admin@beaconsfieldss.eq.edu.au,(07) 4969 2222,31,N,Gov
44480,Beaconsfield Upper Primary School,Prim,http://www.bups.vic.edu.au,VIC,beaconsfield.upper.ps@education.vic.gov.au,"(03) 5944 3591, 03 5304 4777, 1800 551 800",20,N,Gov
47468,Beaudesert State High School,Sec,https://beaudesertshs.eq.edu.au,QLD,admin@beaudesertshs.eq.edu.au,"(07) 5542 9111, (07) 5542 9119, (07) 5542 9170, 271-297",31,N,Gov
46518,Beaudesert State School,Prim,https://beaudesertss.eq.edu.au,QLD,admin@beaudesertss.eq.edu.au,"(07) 5540 1100, (07) 5540 1111, 2024-2028 2025",31,N,Gov
41266,Beaumont Road Public School,Prim,https://beaumontrd-p.schools.nsw.gov.au,NSW,beaumontrd-p.school@det.nsw.edu.au,"131 450, 9498 3607",10,N,Gov
41307,Beauty Point Public School,Prim,https://beautypt-p.schools.nsw.gov.au,NSW,beautypt-p.school@det.nsw.edu.au,"131 450, 9969 4260",10,N,Gov
46993,Bedourie State School,Prim,https://bedouriess.eq.edu.au,QLD,principal@bedouriess.eq.edu.au,"(07) 4746 1224, 0436 652 772",34,N,Gov
46846,Beechmont State School,Prim,https://beechmontss.eq.edu.au,QLD,office@beechmontss.eq.edu.au,"(07) 5545 9100, (07) 5545 9124, 2020-2023",31,N,Gov
42145,Beechwood Public School,Prim,https://beechwood-p.schools.nsw.gov.au,NSW,beechwood-p.school@det.nsw.edu.au,"131 450, 6585 6136, 6585 6136 614",11,N,Gov
47609,Beenleigh Special School,Special,https://beenleighspecs.eq.edu.au,QLD,principal@beenleighspecs.eq.edu.au,"(07) 3380 1100, (07) 3380 1111",30,N,Gov
47469,Beenleigh State High School,Sec,https://beenleighshs.eq.edu.au,QLD,info@beenleighshs.eq.edu.au,"(07) 3442 3700, (07) 3442 3777",30,N,Gov
47198,Beerburrum State School,Prim,https://beerburrumss.eq.edu.au,QLD,admin@beerburrumss.eq.edu.au,"5439 5222, 5439 5266",31,N,Gov
47494,Beerwah State High School,Sec,https://beerwahshs.eq.edu.au,QLD,admin@beerwahshs.eq.edu.au,"(07) 5436 5333, (07) 5436 5360, 0476 850 614, 2024-2027, 5436 5333",31,N,Gov
46786,Beerwah State School,Prim,https://beerwahss.eq.edu.au,QLD,principal@beerwahss.eq.edu.au,"(07) 5436 5555, (07) 5436 5588, 0429 272 043, 2025 2025",31,N,Gov
42907,Bega High School,Sec,https://bega-h.schools.nsw.gov.au,NSW,bega-h.school@det.nsw.edu.au,"131 450, 6492 9000",12,N,Gov
42723,Bega Valley Public School,Prim,https://bega-p.schools.nsw.gov.au,NSW,bega-p.school@det.nsw.edu.au,"131 450, 6492 1280",12,N,Gov
46545,Begonia State School,Prim,https://begoniass.eq.edu.au,QLD,principal@begoniass.eq.edu.au,(07) 4625 7445,33,N,Gov
46752,Belgian Gardens State School,Prim,https://belgiangardensss.eq.edu.au,QLD,admin@belgiangardensss.eq.edu.au,"(07) 4417 1333, (07) 4417 1334, (07) 4772 5553, 2020-2024, 2023-2026",32,N,Gov
46891,Bell State School,Pri/Sec,https://bellss.eq.edu.au,QLD,principal@bellss.eq.edu.au,"(07) 4663 1249, (07) 4679 2333, (07) 4679 2366",32,N,Gov
44881,Bellaire Primary School,Prim,http://www.bellaireps.vic.edu.au,VIC,oshc@bellaireps.vic.edu.au,"(03) 5243 5203, (03) 5244 0567",20,N,Gov
42853,Bellambi Public School,Prim,https://bellambi-p.schools.nsw.gov.au,NSW,bellambi-p.school@det.nsw.edu.au,"131 450, 4284 8666",10,N,Gov
53245,Bellbird Park State School,Prim,https://bellbirdparkss.eq.edu.au/,QLD,admin@bellbirdparkss.eq.edu.au,(07) 3814 9777,30,N,Gov
52458,Bellbird Park State Secondary College,Sec,https://bellbirdparkssc.eq.edu.au,QLD,admin@bellbirdparkssc.eq.edu.au,"(07) 3819 7222, (07) 3819 7266",30,N,Gov
47261,Bellenden Ker State School,Prim,https://bellendenkerss.eq.edu.au,QLD,principal@bellendenkerss.eq.edu.au,"(07) 4067 5292, 0472827744, 2024-2026",32,N,Gov
47338,Bellevue Park State School,Prim,https://bellevueparkss.eq.edu.au,QLD,1925_admin@eq.edu.au,"(07) 5504 8222, (07) 5504 8262",30,N,Gov
42148,Bellingen Public School,Prim,https://bellingen-p.schools.nsw.gov.au,NSW,bellingen-p.school@det.nsw.edu.au,"131 450, 6655 1147",11,N,Gov
52246,Bellmere State School,Prim,https://bellmeress.eq.edu.au,QLD,admin@bellmeress.eq.edu.au,"(07) 5498 0666, (07) 5498 0688, 2018-2021",30,N,Gov
44016,Belmont Christian College,Pri/Sec,http://www.bcc.nsw.edu.au,NSW,college@bcc.nsw.edu.au,(02) 4922 8300,10,Y,NG
42097,Belmont High School,Sec,https://belmont-h.schools.nsw.gov.au,NSW,belmont-h.school@det.nsw.edu.au,"131 450, 4945 0600, 4945 0600 424",10,N,Gov
41861,Belmont Public School,Prim,https://belmont-p.schools.nsw.gov.au,NSW,belmont-p.school@det.nsw.edu.au,"131 450, 4945 4858",10,N,Gov
46572,Belmont State School,Prim,https://belmontss.eq.edu.au,QLD,admin@belmontss.eq.edu.au,"(07) 3843 9303, (07) 3843 9333, (07) 3843 9388, 0434 896 475, 0499 353 321",30,N,Gov
41363,Belmore North Public School,Prim,https://belmorenth-p.schools.nsw.gov.au,NSW,belmorenth-p.school@det.nsw.edu.au,"131 450, 9750 0652",10,N,Gov
41364,Belmore South Public School,Prim,https://belmoresth-p.schools.nsw.gov.au,NSW,belmoresth-p.school@det.nsw.edu.au,"131 450, 9759 4388",10,N,Gov
41249,Belrose Public School,Prim,https://belrose-p.schools.nsw.gov.au,NSW,belrose-p.school@det.nsw.edu.au,"131 450, 6111165691001, 6378737920112, 9451 6203",10,N,Gov
44899,Belvedere Park Primary School,Prim,http://www.belvedereparkps.vic.edu.au,VIC,belvedere.park.ps@education.vic.gov.au,"(03) 9786 3205, 0499 015 342, 198 (03) 9786 3205",20,N,Gov
42419,Ben Venue Public School,Prim,https://benvenue-p.schools.nsw.gov.au,NSW,benvenue-p.school@det.nsw.edu.au,"131 450, 6772 4263",11,N,Gov
46678,Benaraby State School,Prim,https://benarabyss.eq.edu.au,QLD,principal@benarabyss.eq.edu.au,"(07) 4970 4333, 2023-2027",31,N,Gov
47208,Benarkin State School,Prim,https://benarkinss.eq.edu.au,QLD,principal@benarkinss.eq.edu.au,"(07) 4170 2333, 0476 802 017",32,N,Gov
42417,Bendemeer Public School,Prim,https://bendemeer-p.schools.nsw.gov.au,NSW,bendemeer-p.school@det.nsw.edu.au,"195425084802948, 6769 6532",12,N,Gov
40576,Bendigo Senior Secondary College,Sec,http://www.bssc.edu.au/,VIC,admin@bssc.edu.au,"03 5442 7416, 03 5443 1222, 2013-2022, 2018-2028",21,N,Gov
47529,Benowa State High School,Sec,https://benowashs.eq.edu.au,QLD,administration@benowashs.eq.edu.au,5582 7333,30,N,Gov
46735,Benowa State School,Prim,https://benowass.eq.edu.au,QLD,admin@benowass.eq.edu.au,"(07) 5510 4366, 0423 677 767, 0467 956 817, 07 5510 4333, 1300 555 727, 2024-2027, 7 5510 4382",30,N,Gov
44742,Bentleigh West Primary School,Prim,https://www.bentleighwestps.vic.edu.au/,VIC,nrolment@bentleighwestps.vic.edu.au,"(03) 9557 1228, 1300 105 343, 9557 1228",20,N,Gov
42725,Berkeley Public School,Prim,https://berkeley-p.schools.nsw.gov.au,NSW,berkeley-p.school@det.nsw.edu.au,"131 450, 4271 1171, 4271 1171 315, 42711171",10,N,Gov
41863,Berkeley Vale Public School,Prim,https://berkeleyva-p.schools.nsw.gov.au,NSW,berkeleyva-p.school@det.nsw.edu.au,"131 450, 4388 1796",10,N,Gov
42864,Berkeley West Public School,Prim,https://berkeleyw-p.schools.nsw.gov.au,NSW,berkeleyw-p.school@det.nsw.edu.au,"131 450, 4271 1478",10,N,Gov
50352,Berri Regional Secondary College,Sec,https://brsc.sa.edu.au/,SA,"dl.0776.info@schools.sa.edu.au, education.isp@sa.gov.au",#ERROR!,42,N,Gov
42543,Berrigan Public School,Prim,https://berrigan-p.schools.nsw.gov.au,NSW,berrigan-p.school@det.nsw.edu.au,"03 5885 2209, 131 450",12,N,Gov
47215,Biddeston State School,Prim,https://biddestonss.eq.edu.au,QLD,admin@biddestonss.eq.edu.au,"(07) 4691 6145, 0409 896 233",31,N,Gov
46838,Biggenden State School,Pri/Sec,https://biggendenss.eq.edu.au,QLD,principal@biggendenss.eq.edu.au,(07) 4127 6333,32,N,Gov
46449,Biggera Waters State School,Prim,https://biggerawatersss.eq.edu.au,QLD,admin@biggerawatersss.eq.edu.au,"(07) 5529 0250, (07) 5573 9222, 2022-2025 2025",30,N,Gov
41292,Bilgola Plateau Public School,Prim,https://bilgolapla-p.schools.nsw.gov.au,NSW,bilgolapla-p.school@det.nsw.edu.au,"131 450, 9918 6524",10,N,Gov
42713,Billabong High School,Sec,https://billabong-h.schools.nsw.gov.au,NSW,billabong-h.school@det.nsw.edu.au,"131 450, 6029 8377",11,N,Gov
47470,Biloela State High School,Sec,https://biloelashs.eq.edu.au,QLD,admin@biloelashs.eq.edu.au,"(07) 4992 8660, (07) 4992 8666",32,N,Gov
47273,Biloela State School,Prim,https://biloelass.eq.edu.au,QLD,administration@biloelass.eq.edu.au,(07) 4992 8888,32,N,Gov
41616,Bilpin Public School,Prim,https://bilpin-p.schools.nsw.gov.au,NSW,bilpin-p.school@det.nsw.edu.au,"131 450, 4567 1154",11,N,Gov
42732,Binda Public School,Prim,https://binda-p.schools.nsw.gov.au,NSW,binda-p.school@det.nsw.edu.au,"131 450, 4835 6052",12,N,Gov
47129,Binjour Plateau State School,Prim,https://binjourplateauss.eq.edu.au,QLD,principal@binjourplateauss.eq.edu.au,"(07) 4161 3158, (07) 4161 3260",32,N,Gov
42546,Binya Public School,Prim,https://binya-p.schools.nsw.gov.au,NSW,binya-p.school@det.nsw.edu.au,"131 450, 6968 3221",12,N,Gov
42008,Biraban Public School,Prim,https://biraban-p.schools.nsw.gov.au,NSW,biraban-p.school@det.nsw.edu.au,"131 450, 4959 1902",10,N,Gov
47226,Birdsville State School,Prim,https://birdsvilless.eq.edu.au,QLD,admin@birdsvilless.eq.edu.au,"(07) 4656 3233, 0476 838 398",34,N,Gov
47328,Birkdale South State School,Prim,https://birkdalesouthss.eq.edu.au,QLD,admin@birkdalesouthss.eq.edu.au,(07) 3820 4333,30,N,Gov
47179,Birkdale State School,Prim,https://birkdaless.eq.edu.au,QLD,info@birkdaless.eq.edu.au,"(07) 131 788, (07) 3286 0700, (07) 3286 0777, 0407 913 040",30,N,Gov
44129,Birregurra Primary School,Prim,http://www.birregurraps.vic.edu.au,VIC,birregurra.ps@education.vic.gov.au,352362222,21,N,Gov
41864,Black Hill Public School,Prim,https://blackhill-p.schools.nsw.gov.au,NSW,blackhill-p.school@det.nsw.edu.au,"131 450, 4930 3137, 4930 3137 408",10,N,Gov
43074,Black Springs Public School,Prim,https://blacksprin-p.schools.nsw.gov.au,NSW,blacksprin-p.school@det.nsw.edu.au,"02 6335 8155, 131 450",11,N,Gov
46618,Blackall State School,Pri/Sec,https://blackallss.eq.edu.au,QLD,the.principal@blackallss.eq.edu.au,"(07) 4657 7300, (07) 4657 7333, 2020-2023",34,N,Gov
42006,Blackalls Park Public School,Prim,https://blackallpk-p.schools.nsw.gov.au,NSW,blackallpk-p.school@det.nsw.edu.au,"131 450, 4959 1213",10,N,Gov
46873,Blackbutt State School,Prim,https://blackbuttss.eq.edu.au,QLD,principal@blackbuttss.eq.edu.au,(07) 4170 2222,32,N,Gov
40144,Blackmans Bay Primary School,Prim,https://blackmansbayprimary.education.tas.edu.au/,TAS,blackmans.bay.primary@decyp.tas.gov.au,03 6229 6637,61,N,Gov
